MDF,120316155122778,"RMartin",8,1," ","",
MDF,120316155130122,"RMartin",8,1," ","",
MDF,120316155803388,"Operator",9,1," ","",
MDF,120316155841997,"Operator",9,1," ","",
MDF,120316155939607,"Operator",9,1,"RMartin","",
MDF,120316160104591,"Operator",9,1," ","",
MDF,120316160149310,"Operator",9,1," ","",
MDF,120316160327138,"Operator",9,1," ","",
MDF,120316160509310,"Operator",9,1," ","",
MDF,120316160629560,"Operator",9,1," ","",
MDF,120316160931325,"Operator",9,1," ","",
MDF,120316161053013,"Operator",9,1," ","",
MDF,120316161341794,"DEFPROFILE",9,1," ","",
MDF,120316161615544,"System1",8,1," ","",
MDF,120316161627357,"System1",8,1," ","",
MDF,120316162746935,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316163045997,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316165626294,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120316170124544,"System1",8,1,"System1","",
MDF,120316170127622,"System1",8,1,"System1","",
MDF,120316170129232,"System1",8,1,"System1","",
MDF,120316170131013,"System1",8,1,"System1","",
MDF,120316170224903,"System1",8,1,"System1","",
MDF,120316170300200,"System1",8,1," ","",
MDF,120316171024903,"RMartin",8,1,"System1","",
MDF,120316171035716,"RMartin",8,1,"System1","",
MDF,120316171109091,"RMartin",8,1,"System1","",
MDF,120316171133653,"JWebb",8,1,"System1","",
MDF,120316171355685,"RMartin",8,1,"System1","",
MDF,120319100951953,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319121707406,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319122313578,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319122437156,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319123038687,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319134953640,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319140652703,"System1",8,1," ","",
MDF,120319140657125,"System1",8,1," ","",
MDF,120319140716546,"Administrator",9,1,"System1","",
MDF,120319141546046,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319153843828,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319161255500,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319162030562,"Administrator1",8,1,"System1","",
MDF,120319162626359,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319165456312,"RMartin",8,1,"System1","",
MDF,120319170545968,"AnnOther",8,0,"System1","",
MDF,120319170602078,"AnnOther",8,1,"System1","",
MDF,120319170817125,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120319170952578,"JSmith",8,0,"System1","",
MDF,120319171012562,"JSmith",8,1,"System1","",
MDF,120319171016187,"JSmith",8,1,"System1","",
MDF,120319171309718,"JBloggs",8,0,"System1","",
MDF,120319171317546,"JBloggs.Operator",76,0,"System1","",
MDF,120319171317562,"Operator.JBloggs",75,0,"System1","",
MDF,120319171339171,"JBloggs",8,1,"System1","",
MDF,120319171345875,"JBloggs",8,1,"System1","",
MDF,120319171351796,"JBloggs",8,1,"System1","",
MDF,120319172010812,"JSmith.Operator",76,0,"System1","",
MDF,120319172010828,"Operator.JSmith",75,0,"System1","",
MDF,120319172228562,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120320091959500,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120320094904203,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120320095054515,"TANK1",97,0,"System1","",
MDF,120320095110859,"TANK1.PUMP1",97,0,"System1","",
MDF,120320095136687,"TANK1.PUMP1.RUN",97,0,"System1","",
MDF,120320095205828,"TANK1.PUMP1.RUN.CMD",1,0,"System1","",
MDF,120320101255250,"System1",8,1,"System1","",
MDF,120320101420234,"System1",8,1,"System1","",
MDF,120320101427968,"System1",8,1,"System1","",
MDF,120320101614781,"TANK2",97,0,"System1","",
MDF,120320101614796,"TANK2.PUMP1",97,0,"System1","",
MDF,120320101614796,"TANK2.PUMP1.RUN",97,0,"System1","",
MDF,120320101614812,"TANK2.PUMP1.RUN.CMD",1,0,"System1","",
MDF,120320102654109,"RMartin",8,1,"System1","",
MDF,120320102822437,"RMartin",8,1,"System1","",
MDF,120320102830171,"RMartin",8,1,"System1","",
MDF,120320104316218,"CHRONO",97,0,"System1","",
MDF,120320104332281,"CHRONO.MV",1,0,"System1","",
MDF,120320104343453,"CHRONO.RUN",1,0,"System1","",
MDF,120320104437484,"CHRONO.MV",1,1,"System1","",
MDF,120320104623921,"TANK1.PUMP1.RUN.RUN",1,0,"System1","",
MDF,120320104721687,"TANK1.PUMP1.RUN.CMD",1,2,"System1","",
MDF,120320104721703,"TANK1.PUMP1.RUN.RUN",1,2,"System1","",
MDF,120320104721703,"TANK1.PUMP1.RUN",97,2,"System1","",
MDF,120320104740343,"TANK1.PUMP1",97,2,"System1","",
MDF,120320104740359,"TANK1",97,2,"System1","",
MDF,120320104755484,"TANK1",97,0,"System1","",
MDF,120320104755484,"TANK1.PUMP1",97,0,"System1","",
MDF,120320104755484,"TANK1.PUMP1.RUN",97,0,"System1","",
MDF,120320104755484,"TANK1.PUMP1.RUN.CMD",1,0,"System1","",
MDF,120320104825328,"TANK1.PUMP1.RUN.TIME",1,0,"System1","",
MDF,120320104903375,"TANK1.PUMP1.RUN.TIME",1,1,"System1","",
MDF,120320105109187,"TANK1.PUMP1.RUN.TIME",1,1,"System1","",
MDF,120320105355718,"@SYSTEM_LocalHost_USER",35,0," ","",
MDF,120320105746359,"TANK1.PUMP1.RUN.TIME",1,1,"System1","",
MDF,120320111752906,"TANK2.PUMP1.RUN.CMD",1,2,"System1","",
MDF,120320111752921,"TANK2.PUMP1.RUN",97,2,"System1","",
MDF,120320111752953,"TANK2.PUMP1",97,2,"System1","",
MDF,120320111752953,"TANK2",97,2,"System1","",
MDF,120320111801828,"TANK2",97,0,"System1","",
MDF,120320111801843,"TANK2.PUMP1",97,0,"System1","",
MDF,120320111801843,"TANK2.PUMP1.RUN",97,0,"System1","",
MDF,120320111801843,"TANK2.PUMP1.RUN.CMD",1,0,"System1","",
MDF,120320111801859,"TANK1.PUMP1.RUN.TIME",1,1,"System1","",
MDF,120320111801859,"TANK1.PUMP1.RUN.TIME",1,1,"System1","",
MDF,120320111801859,"TANK2.PUMP1.RUN.TIME",1,0,"System1","",
MDF,120320111801875,"TANK1.PUMP1.RUN.CMD",1,1,"System1","",
MDF,120320111801890,"TANK1.PUMP1.RUN.CMD",1,1,"System1","",
MDF,120320111826796,"TANK2.PUMP1.RUN.TIME",1,1,"System1","",
