LB,03541,0,L,EVENTS,040429142148546,040429142150812
LC
120309104318046,1,4096, ,,PROD.ALARM2,"Alarme 2 de production",,768,120309104318046,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM2,,Prod,Station_2
120309104318046,1,4096, ,,PROD.ALARM1,"Alarme 1 de production",,768,120309104318046,0,"                                        ","#@A1,#@A2,#@A3,#@A4",DOM1,,Prod,Station_1
LB,01798,0,L,EVENTS,20220126T171518.686Z,20220126T175235.125Z
LC
20220126T171518.686Z,1,16384, ,,MAINT.ALARM2,"Alarme 2 d'entretien",,1280,20220126T171518.686Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM2","","Maint","Station_3"
20220126T171518.686Z,1,16384, ,,MAINT.ALARM1,"Alarme 1 d'entretien",,1280,20220126T171518.686Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM1","","Maint","Station_1"
20220126T171518.686Z,1,16384, ,,MAINT.ALARM3,"Alarme 3 d'entretien",,1280,20220126T171518.686Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM3","","Maint","Station_1"
20220126T171518.701Z,1,16384, ,,MAINT.ALARM4,"Alarme 4 d'entretien",,1280,20220126T171518.686Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM4","","Maint","Station_2"
20220126T171519.530Z,1,16384, ,,PROD.ALARM2,"Alarme 2 de production",,1280,20220126T171519.530Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM2","","Prod","Station_2"
20220126T171519.530Z,1,16384, ,,PROD.ALARM1,"Alarme 1 de production",,1280,20220126T171519.530Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM1","","Prod","Station_1"
20220126T174049.485Z,1,4096, ,,PROD.ALARM2,"Alarme 2 de production",,768,20220126T174049.485Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM2","","Prod","Station_2"
20220126T174049.485Z,1,4096, ,,PROD.ALARM1,"Alarme 1 de production",,768,20220126T174049.485Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM1","","Prod","Station_1"
20220126T175235.125Z,1,2048, ,,PROD.ALARM2,"Alarme 2 de production",,512,20220126T175235.125Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM2","","Prod","Station_2"
LB,00453,0,L,EVENTS,20231129T164601.567Z,20231129T164601.569Z
LC
20231129T164601.567Z,1,16384, ,,PROD.ALARM2,"Alarme 2 de production",,1280,20231129T164601.567Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM2","","Prod","Station_2"
20231129T164601.569Z,1,16384, ,,PROD.ALARM1,"Alarme 1 de production",,1280,20231129T164601.567Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4","DOM1","","Prod","Station_1"
